ts,src_ip,src_port,dst_ip,dst_port,proto,service,duration,src_bytes,dst_bytes,conn_state,missed_bytes,src_pkts,dst_pkts,src_ip_bytes,dst_ip_bytes,label,type
1610001745.4545455,192.168.1.5,24572,8.8.8.8,443,udp,ssl,0.550078020586359,262,463,SF,0,12,6,876,711,0,normal
1610001754.0954096,192.168.1.5,64245,8.8.8.8,8888,tcp,ssl,0.001,10,218,SF,0,12,14,861,1219,1,dos
1610001762.7362735,192.168.1.10,38289,10.0.0.1,1883,tcp,mqtt,0.17511762699391442,442,176,SF,0,12,8,529,1437,0,normal
1610001771.3771377,192.168.1.5,61037,10.0.0.1,1883,tcp,http,1.3466197047137314,104,379,SF,0,5,7,1058,864,0,normal
1610001780.0180018,192.168.1.10,41725,10.0.0.1,443,tcp,ssl,1.315099178114108,206,426,SF,0,5,13,1186,894,0,normal
1610001788.658866,192.168.1.10,52311,10.0.0.1,443,tcp,http,0.8281834239018715,218,222,SF,0,11,10,549,1068,0,normal
1610001797.29973,192.168.1.10,7751,8.8.8.8,80,udp,http,0.9895128901135244,386,446,SF,0,11,10,783,1251,0,normal
1610001805.940594,192.168.1.5,45948,10.0.0.1,6666,tcp,http,0.0001,196,449,SF,0,999,8,1298,961,1,scanning
1610001814.581458,192.168.1.5,51741,8.8.8.8,80,tcp,mqtt,0.4134659203588803,280,255,SF,0,9,10,700,850,0,normal
1610001823.2223222,192.168.1.5,33451,10.0.0.1,1883,udp,http,0.5399782087299615,100,428,SF,0,12,5,751,1394,0,normal
1610001831.8631864,192.168.1.5,17716,8.8.8.8,9999,udp,ssl,0.001,99999,202,SF,0,10,13,1315,923,1,ddos
1610001840.5040505,192.168.1.5,32649,8.8.8.8,1883,tcp,ssl,0.8785163037000572,164,458,SF,0,5,7,1205,1254,0,normal
1610001849.1449144,192.168.1.5,25942,8.8.8.8,9999,tcp,ssl,0.001,99999,440,SF,0,11,9,1448,1173,1,ddos
1610001857.7857785,192.168.1.5,42419,8.8.8.8,443,udp,mqtt,1.849594453578212,202,201,SF,0,12,11,1327,887,0,normal
1610001866.4266427,192.168.1.10,42160,8.8.8.8,6666,tcp,ssl,0.0001,123,490,SF,0,999,6,546,1189,1,scanning
1610001875.0675068,192.168.1.5,50314,10.0.0.1,9999,tcp,mqtt,0.001,99999,144,SF,0,14,8,672,749,1,ddos
1610001883.708371,192.168.1.10,50369,10.0.0.1,1883,tcp,http,0.6740747644127968,402,444,SF,0,13,10,628,1315,0,normal
1610001892.3492348,192.168.1.5,53433,8.8.8.8,1883,tcp,http,0.4079304944643568,490,169,SF,0,7,5,693,890,0,normal
1610001900.990099,192.168.1.5,16601,10.0.0.1,1883,tcp,mqtt,1.86280170578146,352,148,SF,0,6,10,995,883,0,normal
1610001909.630963,192.168.1.5,20643,10.0.0.1,1883,tcp,mqtt,0.8559418473765709,106,218,SF,0,12,9,1130,1181,0,normal
1610001918.2718272,192.168.1.10,47264,10.0.0.1,9999,tcp,mqtt,0.001,99999,439,SF,0,8,6,975,601,1,ddos
1610001926.9126914,192.168.1.10,34734,10.0.0.1,6666,tcp,http,0.0001,350,395,SF,0,999,10,855,948,1,scanning
1610001935.5535553,192.168.1.10,38412,10.0.0.1,6666,udp,mqtt,0.0001,281,117,SF,0,999,9,1034,1317,1,scanning
1610001944.1944194,192.168.1.10,62247,10.0.0.1,443,tcp,http,99.0,50000,146,SF,0,6,5,1415,1133,1,injection
1610001952.8352835,192.168.1.5,55896,10.0.0.1,1883,tcp,http,0.9319125479411234,151,100,SF,0,9,10,916,1057,0,normal
1610001961.4761477,192.168.1.10,17219,8.8.8.8,443,udp,ssl,1.2979956822294003,181,260,SF,0,12,11,1361,1355,0,normal
1610001970.1170118,192.168.1.5,28713,10.0.0.1,80,tcp,http,1.466497266738369,435,394,SF,0,13,13,729,541,0,normal
1610001978.7578757,192.168.1.5,12178,10.0.0.1,80,tcp,mqtt,1.3261685202874987,147,211,SF,0,10,6,1100,591,0,normal
1610001987.3987398,192.168.1.10,40145,10.0.0.1,443,tcp,mqtt,0.3264433665414902,450,122,SF,0,12,10,547,779,0,normal
1610001996.039604,192.168.1.10,30436,8.8.8.8,1883,tcp,mqtt,0.6782545978074548,316,343,SF,0,10,10,899,1344,0,normal
1610002004.680468,192.168.1.10,22365,8.8.8.8,80,tcp,http,1.493772825430109,421,369,SF,0,5,5,1113,1241,0,normal
1610002013.3213322,192.168.1.10,33042,10.0.0.1,80,tcp,http,1.772361369238542,465,352,SF,0,13,12,994,637,0,normal
1610002021.962196,192.168.1.10,10169,8.8.8.8,9999,tcp,ssl,0.001,99999,392,SF,0,14,9,922,1293,1,ddos
1610002030.6030602,192.168.1.10,43286,8.8.8.8,1883,tcp,ssl,0.1802353053329566,281,170,SF,0,11,6,634,1393,0,normal
1610002039.2439244,192.168.1.10,47354,10.0.0.1,443,tcp,mqtt,99.0,50000,175,SF,0,6,9,817,874,1,injection
1610002047.8847885,192.168.1.10,53557,8.8.8.8,443,udp,http,1.1412876929102338,319,264,SF,0,7,8,1183,885,0,normal
1610002056.5256526,192.168.1.5,23247,10.0.0.1,1883,tcp,mqtt,0.3951441959836566,307,478,SF,0,6,11,1364,724,0,normal
1610002065.1665165,192.168.1.10,3904,8.8.8.8,80,udp,mqtt,1.1417540052242248,226,362,SF,0,13,14,1237,847,0,normal
1610002073.8073807,192.168.1.10,60555,10.0.0.1,1883,tcp,mqtt,1.9515259526516167,281,208,SF,0,12,12,836,846,0,normal
1610002082.4482448,192.168.1.5,22295,8.8.8.8,1883,tcp,ssl,1.2987104187535874,455,476,SF,0,9,5,1444,1209,0,normal
1610002091.089109,192.168.1.10,34337,10.0.0.1,9999,udp,mqtt,0.001,99999,279,SF,0,8,5,603,1200,1,ddos
1610002099.729973,192.168.1.5,47924,10.0.0.1,1883,udp,ssl,1.6723117270851933,134,244,SF,0,11,12,1015,941,0,normal
1610002108.370837,192.168.1.5,14328,8.8.8.8,8888,tcp,http,0.001,10,289,SF,0,13,8,1280,750,1,dos
1610002117.011701,192.168.1.10,35719,10.0.0.1,80,udp,mqtt,0.8872202185711351,262,264,SF,0,12,12,781,1062,0,normal
1610002125.6525652,192.168.1.5,31249,10.0.0.1,80,tcp,ssl,1.10275899444061,449,113,SF,0,12,11,896,1092,0,normal
1610002134.2934294,192.168.1.5,21560,8.8.8.8,443,tcp,http,1.0586257948964353,302,343,SF,0,6,13,1363,755,0,normal
1610002142.9342935,192.168.1.5,31855,10.0.0.1,80,tcp,ssl,1.8498476915011894,464,410,SF,0,14,11,926,980,0,normal
1610002151.5751574,192.168.1.5,50180,10.0.0.1,1883,udp,mqtt,0.656069403768684,261,156,SF,0,13,8,1407,1346,0,normal
1610002160.2160215,192.168.1.10,12697,8.8.8.8,1883,udp,http,0.2073570693862773,329,103,SF,0,6,9,1387,673,0,normal
1610002168.8568857,192.168.1.5,22941,10.0.0.1,1883,tcp,http,1.8411166885761097,458,313,SF,0,12,11,1473,1014,0,normal
1610002177.4977498,192.168.1.10,28853,8.8.8.8,443,tcp,http,99.0,50000,148,SF,0,9,6,584,1341,1,injection
1610002186.138614,192.168.1.5,16396,10.0.0.1,8888,udp,ssl,0.001,10,180,SF,0,10,7,788,1360,1,dos
1610002194.7794778,192.168.1.5,26962,8.8.8.8,1883,tcp,ssl,1.1086940865843466,460,134,SF,0,14,7,822,1082,0,normal
1610002203.420342,192.168.1.5,60188,8.8.8.8,80,tcp,ssl,1.9541728940416057,177,465,SF,0,13,13,1274,805,0,normal
1610002212.061206,192.168.1.5,55554,10.0.0.1,80,tcp,http,1.1170100390943365,251,280,SF,0,12,6,1218,1047,0,normal
1610002220.7020702,192.168.1.10,56409,8.8.8.8,80,tcp,mqtt,0.9507122824421101,457,259,SF,0,9,8,1018,1191,0,normal
1610002229.3429344,192.168.1.10,3687,10.0.0.1,80,tcp,mqtt,1.2089131110835287,215,457,SF,0,10,12,1310,543,0,normal
1610002237.9837983,192.168.1.5,61306,10.0.0.1,443,tcp,http,99.0,50000,476,SF,0,9,5,1187,1097,1,injection
1610002246.6246624,192.168.1.5,48825,8.8.8.8,9999,tcp,mqtt,0.001,99999,316,SF,0,13,13,1229,978,1,ddos
1610002255.2655265,192.168.1.10,10489,10.0.0.1,9999,tcp,http,0.001,99999,365,SF,0,9,10,1165,986,1,ddos
1610002263.9063907,192.168.1.5,4350,10.0.0.1,1883,tcp,mqtt,1.6261940283179972,390,350,SF,0,10,8,575,769,0,normal
1610002272.5472548,192.168.1.5,4683,8.8.8.8,1883,tcp,mqtt,1.698088213627388,384,212,SF,0,5,9,942,1205,0,normal
1610002281.1881187,192.168.1.5,61313,10.0.0.1,9999,tcp,mqtt,0.001,99999,289,SF,0,12,11,1127,1188,1,ddos
1610002289.8289828,192.168.1.10,28618,10.0.0.1,443,tcp,ssl,1.348743572417802,423,101,SF,0,12,12,1195,1465,0,normal
1610002298.469847,192.168.1.10,51307,8.8.8.8,9999,tcp,ssl,0.001,99999,162,SF,0,12,9,1179,1094,1,ddos
1610002307.110711,192.168.1.10,5787,10.0.0.1,443,udp,http,1.3192212355269621,154,219,SF,0,11,11,864,654,0,normal
1610002315.7515752,192.168.1.5,24145,10.0.0.1,1883,tcp,ssl,1.5013924470892899,148,344,SF,0,11,7,565,953,0,normal
1610002324.3924391,192.168.1.5,11852,8.8.8.8,1883,tcp,http,0.33335847134116814,412,499,SF,0,10,6,603,501,0,normal
1610002333.0333033,192.168.1.10,48612,10.0.0.1,80,tcp,ssl,0.5889269243485278,454,371,SF,0,11,6,1154,1088,0,normal
1610002341.6741674,192.168.1.10,12245,10.0.0.1,8888,tcp,mqtt,0.001,10,230,SF,0,13,14,543,1002,1,dos
1610002350.3150315,192.168.1.10,12235,8.8.8.8,80,udp,ssl,1.6983024901214272,154,316,SF,0,9,7,1234,546,0,normal
1610002358.9558957,192.168.1.10,14593,10.0.0.1,443,tcp,ssl,1.3920049239103587,411,117,SF,0,13,10,1454,687,0,normal
1610002367.5967596,192.168.1.5,32382,10.0.0.1,1883,tcp,ssl,0.9564792251928353,429,330,SF,0,13,14,1368,1149,0,normal
1610002376.2376237,192.168.1.10,38884,8.8.8.8,80,tcp,http,1.6695059259280896,359,397,SF,0,8,5,917,688,0,normal
1610002384.8784878,192.168.1.5,7046,8.8.8.8,80,tcp,http,1.4618845459857703,464,331,SF,0,13,7,639,795,0,normal
1610002393.519352,192.168.1.10,46361,10.0.0.1,8888,udp,mqtt,0.001,10,223,SF,0,12,7,633,504,1,dos
1610002402.160216,192.168.1.5,65497,10.0.0.1,443,tcp,mqtt,0.2459332925860399,187,149,SF,0,9,6,1134,1281,0,normal
1610002410.8010802,192.168.1.10,53335,8.8.8.8,443,tcp,mqtt,1.067399024928347,491,276,SF,0,14,5,987,722,0,normal
1610002419.4419441,192.168.1.10,14539,10.0.0.1,1883,udp,ssl,1.442821016794885,419,102,SF,0,7,5,723,588,0,normal
1610002428.0828083,192.168.1.10,7183,10.0.0.1,443,tcp,mqtt,0.4942370549292069,489,171,SF,0,13,5,1111,1209,0,normal
1610002436.7236724,192.168.1.10,57494,10.0.0.1,8888,tcp,http,0.001,10,471,SF,0,7,12,1149,831,1,dos
1610002445.3645365,192.168.1.5,47015,8.8.8.8,443,tcp,mqtt,99.0,50000,224,SF,0,7,10,579,950,1,injection
1610002454.0054007,192.168.1.10,42237,10.0.0.1,443,tcp,mqtt,1.6092186747141193,459,482,SF,0,7,13,1392,1122,0,normal
1610002462.6462646,192.168.1.5,22715,10.0.0.1,8888,udp,mqtt,0.001,10,104,SF,0,5,7,908,741,1,dos
1610002471.2871287,192.168.1.5,25928,8.8.8.8,443,tcp,mqtt,99.0,50000,284,SF,0,10,11,977,650,1,injection
1610002479.9279928,192.168.1.5,60959,8.8.8.8,1883,udp,mqtt,0.918686475249076,426,183,SF,0,7,10,1051,948,0,normal
1610002488.568857,192.168.1.5,44814,8.8.8.8,1883,tcp,http,0.5343192696629993,284,252,SF,0,14,13,1232,578,0,normal
1610002497.209721,192.168.1.10,4068,10.0.0.1,443,tcp,ssl,1.853835917664253,464,297,SF,0,7,13,1443,1252,0,normal
1610002505.850585,192.168.1.5,10636,10.0.0.1,443,tcp,mqtt,0.7038221292476833,129,319,SF,0,13,13,842,987,0,normal
1610002514.491449,192.168.1.5,6660,8.8.8.8,80,tcp,ssl,1.178184755462811,307,122,SF,0,11,11,1498,1088,0,normal
1610002523.1323133,192.168.1.5,12617,10.0.0.1,443,tcp,mqtt,0.38268149749238234,107,493,SF,0,12,13,939,921,0,normal
1610002531.7731774,192.168.1.10,49971,10.0.0.1,9999,tcp,ssl,0.001,99999,237,SF,0,5,11,1327,1153,1,ddos
1610002540.4140415,192.168.1.10,3916,10.0.0.1,443,udp,http,1.8172266807215136,403,260,SF,0,12,13,607,1414,0,normal
1610002549.0549054,192.168.1.10,22696,10.0.0.1,1883,tcp,ssl,1.991383953170125,311,172,SF,0,12,6,1402,636,0,normal
1610002557.6957695,192.168.1.10,6836,8.8.8.8,1883,tcp,mqtt,0.7873285277935874,383,294,SF,0,12,6,612,847,0,normal
1610002566.3366337,192.168.1.5,32109,8.8.8.8,80,udp,ssl,0.39258203799723745,489,196,SF,0,10,11,674,1300,0,normal
1610002574.9774978,192.168.1.5,63665,10.0.0.1,443,udp,ssl,0.6974579007877507,231,173,SF,0,14,14,1391,1300,0,normal
1610002583.618362,192.168.1.10,1678,8.8.8.8,80,tcp,mqtt,0.7217593599353369,455,126,SF,0,9,10,1025,1440,0,normal
1610002592.2592258,192.168.1.5,55657,10.0.0.1,443,udp,ssl,1.3245667091364035,422,262,SF,0,8,10,1368,794,0,normal
1610002600.90009,192.168.1.5,18167,10.0.0.1,443,tcp,mqtt,1.0426977765396646,493,161,SF,0,13,9,629,1300,0,normal
1610002609.540954,192.168.1.5,56958,8.8.8.8,1883,tcp,http,1.560073483704698,201,362,SF,0,11,5,1202,1015,0,normal
1610002618.1818182,192.168.1.10,2822,8.8.8.8,8888,udp,mqtt,0.001,10,298,SF,0,5,11,1304,837,1,dos
1610002626.8226824,192.168.1.10,38951,10.0.0.1,1883,tcp,http,99.0,50000,313,SF,0,5,6,1336,1293,1,injection
1610002635.4635463,192.168.1.5,61339,10.0.0.1,1883,udp,ssl,1.5900858107829785,199,365,SF,0,5,12,601,524,0,normal
1610002644.1044104,192.168.1.10,30111,10.0.0.1,1883,udp,mqtt,1.7101775471381504,331,126,SF,0,8,14,737,726,0,normal
1610002652.7452745,192.168.1.10,12642,10.0.0.1,6666,tcp,ssl,0.0001,390,167,SF,0,999,11,777,745,1,scanning
1610002661.3861387,192.168.1.10,9470,8.8.8.8,6666,tcp,http,0.0001,335,294,SF,0,999,6,1337,858,1,scanning
1610002670.0270028,192.168.1.10,22670,8.8.8.8,443,tcp,http,1.5876014331956456,368,403,SF,0,14,6,1312,709,0,normal
1610002678.6678667,192.168.1.10,37615,10.0.0.1,80,tcp,ssl,1.231252223059078,475,462,SF,0,5,14,1274,916,0,normal
1610002687.3087308,192.168.1.5,49891,10.0.0.1,8888,tcp,mqtt,0.001,10,422,SF,0,5,12,1495,1413,1,dos
1610002695.949595,192.168.1.10,52052,8.8.8.8,80,tcp,mqtt,1.240681112457024,353,444,SF,0,7,9,1272,1387,0,normal
1610002704.590459,192.168.1.5,61125,10.0.0.1,80,udp,mqtt,1.0902631419409463,314,426,SF,0,11,12,1165,1424,0,normal
1610002713.2313232,192.168.1.5,28224,8.8.8.8,443,udp,mqtt,0.7768908467810951,398,401,SF,0,12,5,1103,1244,0,normal
1610002721.8721871,192.168.1.10,30595,10.0.0.1,1883,tcp,http,1.7774403281294462,428,197,SF,0,8,13,1058,891,0,normal
1610002730.5130513,192.168.1.5,23562,8.8.8.8,80,tcp,mqtt,0.333181624658361,423,301,SF,0,6,12,1354,1444,0,normal
1610002739.1539154,192.168.1.5,41579,10.0.0.1,9999,tcp,ssl,0.001,99999,347,SF,0,11,10,1077,1077,1,ddos
1610002747.7947795,192.168.1.5,62489,10.0.0.1,80,tcp,http,99.0,50000,447,SF,0,13,12,1499,951,1,injection
1610002756.4356437,192.168.1.10,44988,10.0.0.1,6666,udp,ssl,0.0001,469,110,SF,0,999,5,741,834,1,scanning
1610002765.0765076,192.168.1.10,21924,8.8.8.8,443,tcp,ssl,1.338590677921962,258,131,SF,0,10,12,1160,699,0,normal
1610002773.7173717,192.168.1.5,53910,8.8.8.8,9999,tcp,ssl,0.001,99999,427,SF,0,6,5,876,593,1,ddos
1610002782.3582358,192.168.1.10,59612,10.0.0.1,80,udp,http,0.5879544805158614,327,247,SF,0,13,8,752,802,0,normal
1610002790.9991,192.168.1.10,23380,10.0.0.1,1883,udp,mqtt,1.7281943526650496,476,232,SF,0,11,14,1333,1132,0,normal
1610002799.639964,192.168.1.10,24047,10.0.0.1,443,tcp,ssl,1.3492981228875038,244,481,SF,0,13,7,1269,666,0,normal
1610002808.280828,192.168.1.10,55532,10.0.0.1,1883,tcp,ssl,1.7305568460495817,179,368,SF,0,6,7,773,715,0,normal
1610002816.9216921,192.168.1.5,40172,8.8.8.8,1883,udp,mqtt,0.6244826328627158,138,302,SF,0,14,14,730,1372,0,normal
1610002825.5625563,192.168.1.5,18416,8.8.8.8,80,tcp,mqtt,1.3104081003153611,293,221,SF,0,8,13,1230,1203,0,normal
1610002834.2034204,192.168.1.10,21722,8.8.8.8,8888,tcp,mqtt,0.001,10,197,SF,0,10,12,1203,743,1,dos
1610002842.8442845,192.168.1.10,43494,10.0.0.1,80,tcp,mqtt,0.828469804698893,196,335,SF,0,14,14,1313,639,0,normal
1610002851.4851484,192.168.1.5,27559,10.0.0.1,80,tcp,ssl,1.6432638245931124,345,230,SF,0,11,12,1208,535,0,normal
1610002860.1260126,192.168.1.5,52684,8.8.8.8,1883,tcp,http,0.10476667220036379,432,498,SF,0,7,11,1276,1025,0,normal
1610002868.7668767,192.168.1.10,54934,10.0.0.1,1883,tcp,mqtt,1.230347525407021,175,351,SF,0,14,12,1153,979,0,normal
1610002877.4077408,192.168.1.5,36474,8.8.8.8,1883,tcp,mqtt,1.265780093669048,352,351,SF,0,9,12,1079,1318,0,normal
1610002886.048605,192.168.1.10,57487,8.8.8.8,80,tcp,ssl,1.1143018767734074,377,452,SF,0,8,14,1204,682,0,normal
1610002894.6894689,192.168.1.10,34781,8.8.8.8,80,tcp,mqtt,1.297092125146954,107,155,SF,0,9,10,795,833,0,normal
1610002903.330333,192.168.1.5,13500,8.8.8.8,80,tcp,ssl,0.4177310283442134,463,479,SF,0,10,12,1161,1395,0,normal
1610002911.9711971,192.168.1.5,42238,10.0.0.1,80,tcp,ssl,1.401084815424514,298,348,SF,0,10,6,514,655,0,normal
1610002920.6120613,192.168.1.10,62531,8.8.8.8,6666,tcp,ssl,0.0001,351,301,SF,0,999,11,1420,1054,1,scanning
1610002929.2529254,192.168.1.10,5735,10.0.0.1,80,udp,ssl,0.9589021108942437,483,348,SF,0,10,7,1331,647,0,normal
1610002937.8937893,192.168.1.5,7503,8.8.8.8,80,tcp,mqtt,0.7329077915929104,117,401,SF,0,10,12,678,896,0,normal
1610002946.5346534,192.168.1.10,32414,8.8.8.8,8888,tcp,http,0.001,10,472,SF,0,8,9,1171,673,1,dos
1610002955.1755176,192.168.1.5,57140,8.8.8.8,9999,tcp,mqtt,0.001,99999,275,SF,0,6,9,722,1440,1,ddos
1610002963.8163817,192.168.1.10,14185,8.8.8.8,443,udp,http,1.692852594701547,352,204,SF,0,14,7,925,580,0,normal
1610002972.4572458,192.168.1.5,33176,10.0.0.1,8888,tcp,mqtt,0.001,10,344,SF,0,11,5,714,529,1,dos
1610002981.0981097,192.168.1.5,15659,10.0.0.1,9999,tcp,ssl,0.001,99999,324,SF,0,11,6,1156,931,1,ddos
1610002989.7389739,192.168.1.5,41867,10.0.0.1,8888,tcp,mqtt,0.001,10,452,SF,0,7,6,881,1115,1,dos
1610002998.379838,192.168.1.10,31321,10.0.0.1,80,tcp,ssl,1.4087269617339795,278,250,SF,0,9,11,1173,900,0,normal
1610003007.0207021,192.168.1.10,21860,8.8.8.8,1883,tcp,mqtt,0.7587313617790116,111,410,SF,0,10,6,1464,1491,0,normal
1610003015.6615663,192.168.1.5,25855,10.0.0.1,9999,tcp,ssl,0.001,99999,153,SF,0,14,11,546,1311,1,ddos
1610003024.3024302,192.168.1.10,2031,10.0.0.1,6666,tcp,http,0.0001,392,480,SF,0,999,5,1181,1135,1,scanning
1610003032.9432943,192.168.1.5,56672,8.8.8.8,1883,tcp,ssl,0.658617601271965,357,420,SF,0,7,6,849,1094,0,normal
1610003041.5841584,192.168.1.5,27355,10.0.0.1,443,tcp,mqtt,0.49726085313443935,358,318,SF,0,7,11,1061,572,0,normal
1610003050.2250226,192.168.1.10,41480,10.0.0.1,80,tcp,ssl,0.3667453393401977,184,406,SF,0,9,11,1003,670,0,normal
1610003058.8658867,192.168.1.10,11787,10.0.0.1,80,tcp,http,0.7699589679395411,394,335,SF,0,6,6,608,1075,0,normal
1610003067.5067506,192.168.1.5,4932,10.0.0.1,1883,tcp,http,0.1918515222323084,432,483,SF,0,7,14,680,1485,0,normal
1610003076.1476147,192.168.1.10,28597,8.8.8.8,80,tcp,mqtt,1.2086168007480529,211,446,SF,0,10,11,1489,1135,0,normal
1610003084.7884789,192.168.1.10,20211,8.8.8.8,80,tcp,ssl,0.43422779539529655,305,263,SF,0,7,13,513,628,0,normal
1610003093.429343,192.168.1.5,12981,10.0.0.1,9999,tcp,mqtt,0.001,99999,387,SF,0,5,12,1484,1316,1,ddos
1610003102.070207,192.168.1.5,5403,8.8.8.8,1883,udp,ssl,0.6115233492569078,117,458,SF,0,11,10,1078,1286,0,normal
1610003110.711071,192.168.1.10,28983,10.0.0.1,80,tcp,http,1.297740936049324,112,156,SF,0,11,8,729,608,0,normal
1610003119.3519351,192.168.1.5,17506,10.0.0.1,1883,tcp,mqtt,1.715656756787046,369,128,SF,0,6,7,1031,767,0,normal
1610003127.9927993,192.168.1.5,58564,10.0.0.1,80,tcp,http,1.3032719816778555,140,186,SF,0,9,12,944,618,0,normal
1610003136.6336634,192.168.1.10,28129,8.8.8.8,6666,tcp,ssl,0.0001,139,477,SF,0,999,7,650,735,1,scanning
1610003145.2745275,192.168.1.5,1901,8.8.8.8,80,tcp,http,1.37125910471188,188,178,SF,0,7,9,1034,527,0,normal
1610003153.9153914,192.168.1.5,49377,8.8.8.8,1883,tcp,ssl,0.15698221174437968,200,462,SF,0,12,7,1416,608,0,normal
1610003162.5562556,192.168.1.10,19276,8.8.8.8,1883,tcp,mqtt,0.3334048558280276,318,407,SF,0,8,13,1439,1497,0,normal
1610003171.1971197,192.168.1.10,32358,8.8.8.8,443,udp,ssl,0.28036174834498406,314,498,SF,0,7,11,888,914,0,normal
1610003179.8379838,192.168.1.5,20073,8.8.8.8,9999,tcp,ssl,0.001,99999,188,SF,0,6,7,1063,815,1,ddos
1610003188.478848,192.168.1.5,18796,10.0.0.1,443,tcp,mqtt,0.5949190588734412,109,278,SF,0,13,14,700,704,0,normal
1610003197.1197119,192.168.1.10,52591,8.8.8.8,9999,tcp,mqtt,0.001,99999,386,SF,0,9,11,1434,744,1,ddos
1610003205.760576,192.168.1.10,58937,10.0.0.1,6666,tcp,http,0.0001,220,183,SF,0,999,8,1033,1118,1,scanning
1610003214.4014401,192.168.1.10,3661,10.0.0.1,80,tcp,ssl,1.8767208582598396,409,322,SF,0,12,5,710,999,0,normal
1610003223.0423043,192.168.1.10,8266,8.8.8.8,80,tcp,ssl,1.7230879250433893,262,243,SF,0,7,8,1080,1064,0,normal
1610003231.6831684,192.168.1.5,43049,10.0.0.1,443,tcp,http,1.9461242722826657,251,263,SF,0,8,14,1207,1448,0,normal
1610003240.3240323,192.168.1.10,42405,10.0.0.1,1883,udp,ssl,0.1807500856681321,404,394,SF,0,10,12,1160,1022,0,normal
1610003248.9648964,192.168.1.10,36675,10.0.0.1,1883,tcp,ssl,1.717664649469701,183,238,SF,0,14,10,965,1407,0,normal
1610003257.6057606,192.168.1.5,34996,8.8.8.8,443,tcp,mqtt,1.6270947433388299,301,247,SF,0,9,5,1144,714,0,normal
1610003266.2466247,192.168.1.10,17952,8.8.8.8,80,udp,mqtt,1.814001142744675,149,411,SF,0,14,5,944,1069,0,normal
1610003274.8874888,192.168.1.5,29766,10.0.0.1,80,tcp,mqtt,1.1030939185536366,248,340,SF,0,14,8,730,1129,0,normal
1610003283.5283527,192.168.1.10,12855,8.8.8.8,80,tcp,http,1.5969892344737795,319,342,SF,0,7,10,1005,1058,0,normal
1610003292.1692169,192.168.1.10,49256,10.0.0.1,80,tcp,mqtt,0.1974450707510396,254,269,SF,0,9,8,1088,1104,0,normal
1610003300.810081,192.168.1.10,51399,8.8.8.8,1883,tcp,http,0.24416780001957877,196,146,SF,0,9,13,753,562,0,normal
1610003309.4509451,192.168.1.5,20580,10.0.0.1,80,tcp,mqtt,0.32521125780421767,423,105,SF,0,13,6,1229,892,0,normal
1610003318.0918093,192.168.1.5,26367,10.0.0.1,443,tcp,ssl,1.8380988402665952,198,464,SF,0,8,10,707,513,0,normal
1610003326.7326732,192.168.1.10,23858,8.8.8.8,443,udp,ssl,0.21622176383805286,439,134,SF,0,12,11,1135,1491,0,normal
1610003335.3735373,192.168.1.5,62025,8.8.8.8,443,tcp,mqtt,0.2902841007283108,489,491,SF,0,8,8,1022,950,0,normal
1610003344.0144014,192.168.1.5,47786,8.8.8.8,443,tcp,mqtt,1.8677797649961014,285,170,SF,0,14,9,566,1395,0,normal
1610003352.6552656,192.168.1.5,40312,8.8.8.8,80,udp,http,0.30404590548132854,233,392,SF,0,6,9,1335,1018,0,normal
1610003361.2961297,192.168.1.5,34446,8.8.8.8,1883,tcp,ssl,1.7525369675782103,415,277,SF,0,7,6,1380,889,0,normal
1610003369.9369936,192.168.1.5,24229,10.0.0.1,6666,udp,mqtt,0.0001,436,222,SF,0,999,9,1404,918,1,scanning
1610003378.5778577,192.168.1.5,19854,10.0.0.1,1883,tcp,mqtt,0.1765357782110931,246,344,SF,0,12,14,849,718,0,normal
1610003387.2187219,192.168.1.10,56068,10.0.0.1,80,udp,ssl,0.141510054090297,212,499,SF,0,13,9,550,1450,0,normal
1610003395.859586,192.168.1.10,9436,8.8.8.8,8888,tcp,mqtt,0.001,10,108,SF,0,10,9,815,911,1,dos
1610003404.5004501,192.168.1.5,4690,8.8.8.8,9999,udp,ssl,0.001,99999,430,SF,0,12,8,1312,1290,1,ddos
1610003413.141314,192.168.1.10,38069,10.0.0.1,8888,tcp,mqtt,0.001,10,312,SF,0,14,14,943,1405,1,dos
1610003421.7821782,192.168.1.10,21810,10.0.0.1,1883,tcp,ssl,0.6890483234054408,133,415,SF,0,9,8,1069,836,0,normal
1610003430.4230423,192.168.1.10,52745,10.0.0.1,1883,tcp,http,0.8339875448192664,161,150,SF,0,9,11,575,1321,0,normal
1610003439.0639064,192.168.1.10,6539,10.0.0.1,1883,tcp,mqtt,0.837021392852392,295,401,SF,0,12,10,1193,561,0,normal
1610003447.7047706,192.168.1.5,42997,8.8.8.8,443,tcp,mqtt,1.494939750219528,186,426,SF,0,8,12,1266,1282,0,normal
1610003456.3456345,192.168.1.10,27651,10.0.0.1,443,tcp,mqtt,0.7481522300585286,478,495,SF,0,7,5,548,897,0,normal
1610003464.9864986,192.168.1.10,16222,8.8.8.8,80,tcp,http,0.3808144166129953,222,163,SF,0,14,14,1408,1278,0,normal
1610003473.6273627,192.168.1.5,5009,10.0.0.1,1883,tcp,mqtt,1.5195040763087457,353,470,SF,0,6,6,648,1322,0,normal
1610003482.2682269,192.168.1.5,46927,8.8.8.8,1883,tcp,mqtt,0.9702296746656988,226,331,SF,0,12,6,1246,592,0,normal
